id_bb_global,id_isin,id_cusip,id_sedol1,ticker,name,exch_code,issuer,market_sector_des
BBG00000HDV7,USG7220JAC48,ED6119116,B0304D7,ED6119116,PREFERRED TERM SECS XV,DUBLIN,PREFERRED TERM SECS XV,Corp
BBG00000JPY5,US74041CAE93,74041CAE9, ,ED6119157,PREFERRED TERM SECS XV,TRACE,PREFERRED TERM SECS XV,Corp
BBG00000NYX2,USG7220JAE04,ED6119199,B0304F9,ED6119199,PREFERRED TERM SECS XV,DUBLIN,PREFERRED TERM SECS XV,Corp
BBG00000NYZ0,US74041CAJ80,74041CAJ8, ,ED6119231,PREFERRED TERM SECS XV,NOT LISTED,PREFERRED TERM SECS XV,Corp
BBG00000PTW2,US74041CAF68,74041CAF6, ,ED6119272,PREFERRED TERM SECS XV,TRACE,PREFERRED TERM SECS XV,Corp
BBG00000SLX5,USG7220JAF78,ED6119314,B0304G0,ED6119314,PREFERRED TERM SECS XV,DUBLIN,PREFERRED TERM SECS XV,Corp
BBG00000SSK4,US74041CAK53,74041CAK5, ,ED6119355,PREFERRED TERM SECS XV,TRACE,PREFERRED TERM SECS XV,Corp
BBG00000SSY9,US74041CAG42,74041CAG4, ,ED6119397,PREFERRED TERM SECS XV,TRACE,PREFERRED TERM SECS XV,Corp
BBG00000Y6B5,USG7220JAG51,ED6119439,B0304H1,ED6119439,PREFERRED TERM SECS XV,DUBLIN,PREFERRED TERM SECS XV,Corp
BBG00000YJJ9,US74041CAL37,74041CAL3, ,ED6119470,PREFERRED TERM SECS XV,NOT LISTED,PREFERRED TERM SECS XV,Corp
BBG00000ZM47,US74041CAH25,74041CAH2, ,ED6119512,PREFERRED TERM SECS XV,TRACE,PREFERRED TERM SECS XV,Corp
BBG000013W11,USG7220JAH35,ED6119553,B0304J3,ED6119553,PREFERRED TERM SECS XV,DUBLIN,PREFERRED TERM SECS XV,Corp
BBG0000140R2,US74041CAM10,74041CAM1, ,ED6119595,PREFERRED TERM SECS XV,NOT LISTED,PREFERRED TERM SECS XV,Corp
BBG00009DD88,US741382AA39,741382AA3, ,ED6262494,PREFERRED TERM SECS XV-1,NOT LISTED,PREFERRED TERM SECS XV-1,Corp
BBG00009DD97,USU7410XAA10,ED6262536, ,ED6262536,PREFERRED TERM SECS XV-1,NOT LISTED,PREFERRED TERM SECS XV-1,Corp
BBG00009DDF0,XS0201969713,741382AB1,BMMVFC1,ED6262692,PREFERRED TERM SECS XV-2,NOT LISTED,PREFERRED TERM SECS XV-2,Corp
BBG00001NJG2,USU7410XAB92,ED6262734, ,ED6262734,PREFERRED TERM SECS XV-2,NOT LISTED,PREFERRED TERM SECS XV-2,Corp
BBG0008BXTP9,XS0202370580,ED6291592,B0319P7,ED6291592,STARTS CAYMAN LIMITED,NOT LISTED,STARTS CAYMAN LIMITED,Corp
BBG000051461,USG9301GAA25,ED7014787,B063DW5,ED7014787,US CAPITAL FUNDING III,TRACE,US CAPITAL FUNDING III,Corp
BBG000051D25,US90342BAB99,90342BAB9, ,ED7014829,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG000051GF4,US90342BAC72,90342BAC7,BN73MF1,ED7014860,US CAPITAL FUNDING III,TRACE,US CAPITAL FUNDING III,Corp
BBG000051S95,USG9301GAB08,ED7014902,B063DX6,ED7014902,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG000052JX7,US90342BAD55,90342BAD5, ,ED7014985,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG000054SH3,US90342BAE39,90342BAE3, ,ED7015149,US CAPITAL FUNDING III,TRACE,US CAPITAL FUNDING III,Corp
BBG000054YD4,USG9301GAC80,ED7015180,B063DY7,ED7015180,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG000055HW9,US90342BAF04,90342BAF0, ,ED7015222,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG000055RZ4,US90342BAG86,90342BAG8, ,ED7015263,US CAPITAL FUNDING III,TRACE,US CAPITAL FUNDING III,Corp
BBG000056GR6,USG9301GAD63,ED7015347,B063DZ8,ED7015347,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG0000572T4,US90342BAH69,90342BAH6, ,ED7015388,US CAPITAL FUNDING III,NOT LISTED,US CAPITAL FUNDING III,Corp
BBG00009LBF5,US74138KAA34,74138KAA3, ,ED7052407,PRETSL VI COMBINATION,NOT LISTED,PRETSL VI COMBINATION,Corp
BBG00009N9Q6,US74041EAA38,74041EAA3,B8J7115,ED7309344,PREFERRED TERM SECS XVI,TRACE,PREFERRED TERM SECS XVI,Corp
BBG00009N9S4,USG72213AA28,ED7309427,B058H18,ED7309427,PREFERRED TERM SECS XVI,NOT LISTED,PREFERRED TERM SECS XVI,Corp
BBG00009N9T3,US74041EAB11,74041EAB1,B9NLFQ3,ED7309468,PREFERRED TERM SECS XVI,NOT LISTED,PREFERRED TERM SECS XVI,Corp
BBG00009N9W9,USG72213AB01,ED7309542,B058H29,ED7309542,PREFERRED TERM SECS XVI,DUBLIN,PREFERRED TERM SECS XVI,Corp
BBG00009N9Y7,US74041EAL92,74041EAL9, ,ED7309625,PREFERRED TERM SECS XVI,NOT LISTED,PREFERRED TERM SECS XVI,Corp
BBG00009NB09,USG72213AH70,ED7309708,B058H30,ED7309708,PREFERRED TERM SECS XVI,DUBLIN,PREFERRED TERM SECS XVI,Corp
BBG00009NB27,US74041EAC93,74041EAC9, ,ED7309781,PREFERRED TERM SECS XVI,TRACE,PREFERRED TERM SECS XVI,Corp
BBG00009NB54,USG72213AC83,ED7309906,B058H41,ED7309906,PREFERRED TERM SECS XVI,DUBLIN,PREFERRED TERM SECS XVI,Corp
BBG00009NB63,US74041EAH80,74041EAH8, ,ED7309948,PREFERRED TERM SECS XVI,NOT LISTED,PREFERRED TERM SECS XVI,Corp
BBG00009NB72,US74041EAD76,74041EAD7, ,ED7309989,PREFERRED TERM SECS XVI,TRACE,PREFERRED TERM SECS XVI,Corp
BBG00009NB90,USG72213AD66,ED7310144,B058H52,ED7310144,PREFERRED TERM SECS XVI,DUBLIN,PREFERRED TERM SECS XVI,Corp
BBG00009NBB7,US74041EAJ47,74041EAJ4, ,ED7310185,PREFERRED TERM SECS XVI,NOT LISTED,PREFERRED TERM SECS XVI,Corp
BBG00009NBD5,US74041EAG08,74041EAG0, ,ED7310268,PREFERRED TERM SECS XVI,TRACE,PREFERRED TERM SECS XVI,Corp
BBG00009NBF3,USG72213AG97,ED7310300,B058HP2,ED7310300,PREFERRED TERM SECS XVI,DUBLIN,PREFERRED TERM SECS XVI,Corp
BBG00009NBG2,US74041EAK10,74041EAK1, ,ED7310342,PREFERRED TERM SECS XVI,NOT LISTED,PREFERRED TERM SECS XVI,Corp
BBG00000WXT9,MX91ME040058,ED7467639, ,ED7467639,INVEX (METROFINANCIERA),MEXICO,INVEX (METROFINANCIERA),Corp
BBG00009R125,US741382AC94,741382AC9, ,ED7837658,PRETSL COMBO TRUST I,NOT LISTED,PRETSL COMBO TRUST I,Corp
BBG00000G3J4,US74042EAB02,74042EAB0,B62YMH2,ED8544915,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000GGX9,US74042EAC84,74042EAC8, ,ED8544956,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000GND6,US74042EAD67,74042EAD6, ,ED8544998,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000JC56,US74042EAE41,74042EAE4, ,ED8545037,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000K6V8,US74042EAF16,74042EAF1, ,ED8545110,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000N609,US74042EAG98,74042EAG9, ,ED8545151,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000PN91,US74042EAH71,74042EAH7, ,ED8545193,PREFERRED TERM SECS XVII,NOT LISTED,PREFERRED TERM SECS XVII,Corp
BBG00000QGB2,USG7222GAB08,ED8545276,B06Y8G7,ED8545276,PREFERRED TERM SECS XVII,TRACE,PREFERRED TERM SECS XVII,Corp
BBG00000R7F7,USG7222GAC80,ED8545318,B06Y8H8,ED8545318,PREFERRED TERM SECS XVII,TRACE,PREFERRED TERM SECS XVII,Corp
BBG00000RXP9,USG7222GAD63,ED8545359,B06Y8J0,ED8545359,PREFERRED TERM SECS XVII,DUBLIN,PREFERRED TERM SECS XVII,Corp
BBG00000S5V2,USG7222GAE47,ED8545391,B06Y8K1,ED8545391,PREFERRED TERM SECS XVII,DUBLIN,PREFERRED TERM SECS XVII,Corp
BBG0000B7738,US74042WAA27,74042WAA2,B8DXPG2,ED9723898,PREFERRED TERM XVIII,TRACE,PREFERRED TERM XVIII,Corp
BBG00000TTW8,USG7222AAA54,ED9723971,B0CGGK7,ED9723971,PREFERRED TERM XVIII,TRACE,PREFERRED TERM XVIII,Corp
BBG0000148M0,US74042WAB00,74042WAB0,B0FHS56,ED9724011,PREFERRED TERM XVIII,TRACE,PREFERRED TERM XVIII,Corp
BBG00000S178,USG7222AAB38,ED9724094,B0CGNH3,ED9724094,PREFERRED TERM XVIII,DUBLIN,PREFERRED TERM XVIII,Corp
BBG000010MH9,US74042WAC82,74042WAC8,B0FHS78,ED9724219,PREFERRED TERM XVIII,TRACE,PREFERRED TERM XVIII,Corp
BBG000017428,USG7222AAC11,ED9724250,B0CGGM9,ED9724250,PREFERRED TERM XVIII,DUBLIN,PREFERRED TERM XVIII,Corp
BBG000018Q73,US74042WAF14,74042WAF1, ,ED9724334,PREFERRED TERM XVIII,NOT LISTED,PREFERRED TERM XVIII,Corp
BBG000011148,US74042WAD65,74042WAD6, ,ED9724417,PREFERRED TERM XVIII,TRACE,PREFERRED TERM XVIII,Corp
BBG00001DQZ6,USG7222AAD93,ED9724458,B0CGGN0,ED9724458,PREFERRED TERM XVIII,DUBLIN,PREFERRED TERM XVIII,Corp
BBG000010J86,US74042WAG96,74042WAG9, ,ED9724532,PREFERRED TERM XVIII,NOT LISTED,PREFERRED TERM XVIII,Corp
BBG00000MLM3,US74042WAE49,74042WAE4, ,ED9724698,PREFERRED TERM XVIII,TRACE,PREFERRED TERM XVIII,Corp
BBG00000NBF2,USG7222AAE76,ED9724730,B0CGGQ3,ED9724730,PREFERRED TERM XVIII,DUBLIN,PREFERRED TERM XVIII,Corp
BBG00000WML1,US74042WAH79,74042WAH7, ,ED9724771,PREFERRED TERM XVIII,NOT LISTED,PREFERRED TERM XVIII,Corp
BBG0000B8185,PEP70600M044,ED9781201,BD3ZKZ7,ED9781201,TRANSPORTADORA DE GAS PE,LIMA,TRANSPORTADORA DE GAS PE,Corp
BBG00001W8C0,CL0001228536,EF0677890, ,EF0677890,CODELCO INC,SANTIAGO,CODELCO INC,Corp
BBG0000BH871,US74042HAA59,74042HAA5,B43M5Z0,EF0886236,PREFERRED TERM SECS XIX,TRACE,PREFERRED TERM SECS XIX,Corp
BBG0000BH899,USG72212AA45,EF0886319,B0LFSS7,EF0886319,PREFERRED TERM SECS XIX,DUBLIN,PREFERRED TERM SECS XIX,Corp
BBG0000BH8C5,US74042HAB33,74042HAB3, ,EF0886392,PREFERRED TERM SECS XIX,TRACE,PREFERRED TERM SECS XIX,Corp
BBG0000BH8G1,USG72212AB28,EF0886517,B0LFST8,EF0886517,PREFERRED TERM SECS XIX,DUBLIN,PREFERRED TERM SECS XIX,Corp
BBG0000BH8J8,US74042HAC16,74042HAC1, ,EF0886590,PREFERRED TERM SECS XIX,TRACE,PREFERRED TERM SECS XIX,Corp
BBG00000SL01,US74042HAD98,74042HAD9, ,EF0886673,PREFERRED TERM SECS XIX,TRACE,PREFERRED TERM SECS XIX,Corp
BBG00001MGM2,USG72212AC01,EF0886756,B0LFSV0,EF0886756,PREFERRED TERM SECS XIX,DUBLIN,PREFERRED TERM SECS XIX,Corp
BBG000032054,US74042HAE71,74042HAE7, ,EF0886913,PREFERRED TERM SECS XIX,TRACE,PREFERRED TERM SECS XIX,Corp
BBG000052BQ2,USG72212AD83,EF0887036,B0LFSW1,EF0887036,PREFERRED TERM SECS XIX,DUBLIN,PREFERRED TERM SECS XIX,Corp
BBG00003LL02,US74042HAF47,74042HAF4, ,EF0887077,PREFERRED TERM SECS XIX,NOT LISTED,PREFERRED TERM SECS XIX,Corp
BBG000029K37,US74042HAG20,74042HAG2, ,EF0887192,PREFERRED TERM SECS XIX,NOT LISTED,PREFERRED TERM SECS XIX,Corp
BBG000010WJ5,US74042HAH03,74042HAH0, ,EF0887275,PREFERRED TERM SECS XIX,NOT LISTED,PREFERRED TERM SECS XIX,Corp
BBG000012SR3,USG72212AE66,EF0887358,B0LFSX2,EF0887358,PREFERRED TERM SECS XIX,DUBLIN,PREFERRED TERM SECS XIX,Corp
BBG0000BQQ99,XS0081703554,EF1785924, ,EF1785924,FIBRA LEASING S.A,NOT LISTED,FIBRA LEASING S.A,Corp
BBG00000CM97,US74042DAA46,74042DAA4,B3QBP13,EF2020966,PREFERRED TERM SECS XX,TRACE,PREFERRED TERM SECS XX,Corp
BBG00000JVH1,USG7222LAA10,EF2021006,B0VPKH0,EF2021006,PREFERRED TERM SECS XX,DUBLIN,PREFERRED TERM SECS XX,Corp
BBG0000BSTM6,US74042DAC02,74042DAC0,B59T3M5,EF2029975,PREFERRED TERM SECS XX,TRACE,PREFERRED TERM SECS XX,Corp
BBG0000BSTR1,USG7222LAB92,EF2030213,B0VPKJ2,EF2030213,PREFERRED TERM SECS XX,NOT LISTED,PREFERRED TERM SECS XX,Corp
BBG0000BSTZ2,US74042DAE67,74042DAE6, ,EF2030494,PREFERRED TERM SECS XX,TRACE,PREFERRED TERM SECS XX,Corp
BBG0000BSV05,USG7222LAC75,EF2030536,B0VPKK3,EF2030536,PREFERRED TERM SECS XX,NOT LISTED,PREFERRED TERM SECS XX,Corp
BBG0000BSV69,US74042DAF33,74042DAF3, ,EF2030775,PREFERRED TERM SECS XX,NOT LISTED,PREFERRED TERM SECS XX,Corp
BBG0000BSVK3,US74042DAG16,74042DAG1, ,EF2031211,PREFERRED TERM SECS XX,TRACE,PREFERRED TERM SECS XX,Corp
BBG0000BSVP8,US74042DAH98,74042DAH9, ,EF2031377,PREFERRED TERM SECS XX,NOT LISTED,PREFERRED TERM SECS XX,Corp
BBG0000BSVS5,USG7222LAD58,EF2031492,B0VPKL4,EF2031492,PREFERRED TERM SECS XX,DUBLIN,PREFERRED TERM SECS XX,Corp
BBG0000BSW21,US74042DAJ54,74042DAJ5, ,EF2031815,PREFERRED TERM SECS XX,TRACE,PREFERRED TERM SECS XX,Corp
BBG0000BSW58,US74042DAK28,74042DAK2, ,EF2031930,PREFERRED TERM SECS XX,NOT LISTED,PREFERRED TERM SECS XX,Corp
BBG0000BSW85,USG7222LAE32,EF2032052,B0VPKM5,EF2032052,PREFERRED TERM SECS XX,DUBLIN,PREFERRED TERM SECS XX,Corp
BBG0000BT1R1,US741382AJ48,741382AJ4, ,EF2039131,PREFERRED TERM SECS XX-1,NOT LISTED,PREFERRED TERM SECS XX-1,Corp
BBG0000BT1S0,US741382AL93,741382AL9, ,EF2039172,PREFERRED TERM SECS XX-3,NOT LISTED,PREFERRED TERM SECS XX-3,Corp
BBG0000BWGZ5,US90341XAA46,90341XAA4,B8Y3J03,EF2684118,US CAP FDG IV LTD/CORP,TRACE,US CAP FDG IV LTD/CORP,Corp
BBG0000BWJ52,USG9301DAA93,EF2685594,B10SDT0,EF2685594,US CAP FDG IV LTD/CORP,DUBLIN,US CAP FDG IV LTD/CORP,Corp
BBG0000BWJB5,US90341XAB29,90341XAB2,B7C3RW6,EF2685792,US CAP FDG IV LTD/CORP,TRACE,US CAP FDG IV LTD/CORP,Corp
BBG0000BWJG0,USG9301DAB76,EF2685958,B10SDV2,EF2685958,US CAP FDG IV LTD/CORP,DUBLIN,US CAP FDG IV LTD/CORP,Corp
BBG0000BWJP0,US90341XAC02,90341XAC0, ,EF2686238,US CAP FDG IV LTD/CORP,TRACE,US CAP FDG IV LTD/CORP,Corp
BBG0000BWJV3,USG9301DAC59,EF2686436,B10SDW3,EF2686436,US CAP FDG IV LTD/CORP,DUBLIN,US CAP FDG IV LTD/CORP,Corp
BBG0000BWKG7,US90341XAD84,90341XAD8, ,EF2687236,US CAP FDG IV LTD/CORP,TRACE,US CAP FDG IV LTD/CORP,Corp
BBG0000BWKL1,USG9301DAD33,EF2687392,B10SDY5,EF2687392,US CAP FDG IV LTD/CORP,DUBLIN,US CAP FDG IV LTD/CORP,Corp
BBG0000BWKR5,US90342GAA04,90342GAA0, ,EF2687590,US CAP FDG IV LTD/CORP,NOT LISTED,US CAP FDG IV LTD/CORP,Corp
BBG0000BWL02,USG93015AA65,EF2687913,B10SDZ6,EF2687913,US CAP FDG IV LTD/CORP,DUBLIN,US CAP FDG IV LTD/CORP,Corp
BBG0000BWL57,US90342JAA43,90342JAA4, ,EF2688119,US CAP FDG IV LTD/CORP,NOT LISTED,US CAP FDG IV LTD/CORP,Corp
BBG0000BWLB0,USU90333AA00,EF2688317, ,EF2688317,US CAP FDG IV LTD/CORP,NOT LISTED,US CAP FDG IV LTD/CORP,Corp
BBG00000C8W2,US74042JAA16,74042JAA1,B3TGPV5,EF2922013,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG00003X0J5,USG7222RAA89,EF2927988,B114LV5,EF2927988,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG00003ZF19,US74042JAB98,74042JAB9,B3XZKT1,EF2928101,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG000042CC8,USG7222RAB62,EF2928184,B114LW6,EF2928184,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG000045VF0,US74042JAC71,74042JAC7, ,EF2928424,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG000046ZB4,USG7222RAC46,EF2928549,B114LX7,EF2928549,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG00004DS95,US74042JAJ25,74042JAJ2, ,EF2928747,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG00004F6K8,US74042JAD54,74042JAD5, ,EF2928788,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG00004FX74,USG7222RAF76,EF2928861,B114LY8,EF2928861,PREFERRED TERM SECS XXI,DUBLIN,PREFERRED TERM SECS XXI,Corp
BBG00004Q0N6,US74042JAL70,74042JAL7, ,EF2929307,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG000052CZ0,US74042JAE38,74042JAE3, ,EF2929786,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG0000549C0,USG7222RAD29,EF2929943,B114LZ9,EF2929943,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG000055B07,US74042JAF03,74042JAF0, ,EF2930065,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG000056CK2,US74042JAK97,74042JAK9, ,EF2930180,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG000057492,USG7222RAG59,EF2930305,B114M01,EF2930305,PREFERRED TERM SECS XXI,DUBLIN,PREFERRED TERM SECS XXI,Corp
BBG000059PT1,US74042JAM53,74042JAM5, ,EF2930420,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG00005B2Q2,US74042JAG85,74042JAG8, ,EF2930461,PREFERRED TERM SECS XXI,TRACE,PREFERRED TERM SECS XXI,Corp
BBG00005FD57,USG7222RAE02,EF2930826,B114M12,EF2930826,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG00005K3C5,US74042JAH68,74042JAH6, ,EF2931147,PREFERRED TERM SECS XXI,NOT LISTED,PREFERRED TERM SECS XXI,Corp
BBG0000C0779,US741378AA19,741378AA1, ,EF3000231,PREFERRED TERM SECS XX-1,NOT LISTED,PREFERRED TERM SECS XX-1,Corp
BBG0000CRDQ6,US74042MAA45,74042MAA4,B57NXG3,EF4816866,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG0000CRDT3,USG72221AA51,EF4816981,B17NG44,EF4816981,PREFERRED TERM XXII,DUBLIN,PREFERRED TERM XXII,Corp
BBG0000CRDX8,US74042MAC01,74042MAC0,BDBGH40,EF4817104,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00001THC4,USG72221AB35,EF4817146,B17NG55,EF4817146,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG00000L1D8,US74042MAE66,74042MAE6, ,EF4817302,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00000J695,US74042MAF32,74042MAF3, ,EF4817427,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG00002T6G2,USG72221AC18,EF4818540,B17NG66,EF4818540,PREFERRED TERM XXII,DUBLIN,PREFERRED TERM XXII,Corp
BBG00003C179,US74042MAJ53,74042MAJ5, ,EF4819068,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00003D267,US74042MAK27,74042MAK2, ,EF4819100,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00003HBF3,USG72221AE73,EF4819142,B17NG88,EF4819142,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG00003HVT4,USG72221AG22,EF4819183,B17NGB1,EF4819183,PREFERRED TERM XXII,DUBLIN,PREFERRED TERM XXII,Corp
BBG00003KXX1,US74042MAN65,74042MAN6, ,EF4819225,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00003MKK1,US74042MAP14,74042MAP1, ,EF4819266,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00003WMV4,US74042MAG15,74042MAG1, ,EF4819308,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00003X988,USG72221AD90,EF4819340,B17NG77,EF4819340,PREFERRED TERM XXII,DUBLIN,PREFERRED TERM XXII,Corp
BBG00003ZW12,US74042MAH97,74042MAH9, ,EF4819381,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG0000432H4,US74042MAQ96,74042MAQ9, ,EF4819423,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG0000466Y3,USG72221AH05,EF4819464, ,EF4819464,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG00004DVP0,US74042MAR79,74042MAR7, ,EF4819548,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG00004GMX8,US74042MAM82,74042MAM8, ,EF4819589,PREFERRED TERM XXII,NOT LISTED,PREFERRED TERM XXII,Corp
BBG00004L3D6,US74042MAL00,74042MAL0, ,EF4819621,PREFERRED TERM XXII,TRACE,PREFERRED TERM XXII,Corp
BBG00004PBJ8,USG72221AF49,EF4819662,B17NG99,EF4819662,PREFERRED TERM XXII,DUBLIN,PREFERRED TERM XXII,Corp
BBG0000DCTS3, ,EF6326948, ,EF6326948,EMPRESA DE LOS FERROCARR,SANTIAGO,EMPRESA DE LOS FERROCARR,Corp
BBG0000DNPX3, ,EF6920054, ,EF6920054,AUTOPISTA INTERPORTUAR,SANTIAGO,AUTOPISTA INTERPORTUAR,Corp
BBG0000DNSK1, ,EF6923371, ,EF6923371,BANCO DEL ESTADO -CHILE,NOT LISTED,BANCO DEL ESTADO -CHILE,Corp
BBG0000DQBL4,US74043AAD37,74043AAD3,B4M5MZ9,EF7011861,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQBP0,USG7223AAC02,EF7011986,B1G6075,EF7011986,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQBW2,US74043AAE10,74043AAE1,B4250X3,EF7012224,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQBX1,USG7223AAD84,EF7012265,B1GK1Y1,EF7012265,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQCG8,US74043AAC53,74043AAC5,B1W4HZ0,EF7012943,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQCL2,USG7223AAB29,EF7013107,B1G6064,EF7013107,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQDH5,US74043AAJ07,74043AAJ0, ,EF7014261,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQDL0,USG7223AAF33,EF7014386,B1G6097,EF7014386,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQDP6,US74043AAL52,74043AAL5, ,EF7014501,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQDY6,USG7223AAG16,EF7014824,B1G60B9,EF7014824,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQDZ5,US74043AAG67,74043AAG6, ,EF7014865,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQFF2,USG7223AAE67,EF7015383,B1G6086,EF7015383,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQFQ0,US74043AAQ40,74043AAQ4, ,EF7015748,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQFW3,USG7223AAJ54,EF7015946,B1G60D1,EF7015946,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQG06,US74043AAS06,74043AAS0, ,EF7016100,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQG24,USG7223AAK28,EF7016183,B1G60F3,EF7016183,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQGR7,US74043AAN19,74043AAN1, ,EF7017025,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQGY9,USG7223AAH98,EF7017264,B1G60C0,EF7017264,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQJR1,US74043AAW18,74043AAW1, ,EF7019500,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQK16,USG7223AAM83,EF7019864,B1G60Q4,EF7019864,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQK25,US74043AAU51,74043AAU5, ,EF7019906,PREFERRED TERM XXIII,TRACE,PREFERRED TERM XXIII,Corp
BBG0000DQK34,USG7223AAL01,EF7019948,B1G60G4,EF7019948,PREFERRED TERM XXIII,DUBLIN,PREFERRED TERM XXIII,Corp
BBG0000DQWP4,US90342WAJ62,90342WAJ6, ,EF7033147,US CAPITAL FUNDING LTD,NOT LISTED,US CAPITAL FUNDING LTD,Corp
BBG0000DQY52,USG9301NAE97,EF7034988,B1GHFL7,EF7034988,US CAPITAL FUNDING LTD,DUBLIN,US CAPITAL FUNDING LTD,Corp
BBG00009MQR8,MX91CO0M0003,EF7044664, ,EF7044664,INVEX (REG CENT AUTO),MEXICO,INVEX (REG CENT AUTO),Corp
